,index,resourceId,fromUserId_x,categoryId,longitude,latitude,created_dates,updated_dates
310,5287,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
311,5288,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
312,5289,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
313,5290,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
314,5291,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
315,5292,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
316,5293,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
317,5294,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
318,5295,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
319,5296,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
320,5297,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
321,5298,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
322,5299,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
323,5300,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
324,5301,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
325,5302,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
326,5303,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
327,5304,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
328,5305,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
329,5306,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
330,5307,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
331,5308,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
332,5309,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
333,5310,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
334,5311,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
335,5312,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
336,5313,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
337,5314,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
338,5315,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
339,5316,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
340,5317,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
341,5318,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
342,5319,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
343,5320,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
344,5321,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
345,5322,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
346,5323,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
347,5324,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
348,5325,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
349,5326,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
350,5327,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
351,5328,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
352,5329,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
353,5330,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
354,5331,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
355,5332,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
356,5333,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
357,5334,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
358,5335,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
359,5336,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
360,5337,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
361,5338,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
362,5339,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
363,5340,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
364,5341,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
365,5342,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
366,5343,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
367,5344,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
368,5345,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
369,5346,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
370,5347,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
371,5348,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
372,5349,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
373,5350,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
374,5351,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
375,5352,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
376,5353,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
377,5354,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
378,5355,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
379,5356,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
380,5357,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
381,5358,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
382,5359,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
383,5360,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
384,5361,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
385,5362,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
386,5363,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
387,5364,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
388,5365,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
389,5366,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
390,5367,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
391,5368,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
392,5369,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
393,5370,604cf485c4e5fa0b7f7799439,5fdf6bbcfe08e8c0191a7818,602cbb7278d3fda29f33061a,-55.366603258292244,70.7233139430486,2021-04-11,2021-02-17
